Date,Open,High,Low,Close,Volume,Name
2009-11-23,82.86907946494468,83.63250235093035,82.77926265648298,82.94392395019531,148010200,SPY
2009-11-24,83.0786455243279,83.22833449341762,82.33767541987788,83.07115936279297,138420100,SPY
2009-11-25,83.20588486099889,83.45287680856488,82.94392630006602,83.3630599975586,109564800,SPY
2009-11-27,81.13266171184276,82.56969639575104,81.05033106440621,82.00835418701172,126001800,SPY
2009-11-30,81.94098154826874,82.47986517789326,80.92308073075479,82.28527069091797,160874800,SPY
2009-12-01,83.01878268093435,83.57264452941827,82.87657984763749,83.3031997680664,159613700,SPY
2009-12-02,83.28819984127297,83.8345753458025,83.01875516921282,83.2657470703125,132315100,SPY
2009-12-03,83.49033015316454,83.96185572236642,82.54727330449046,82.61463165283203,167324900,SPY
2009-12-04,83.70736562933757,84.11153279275254,82.3601474615572,83.08615112304688,274907800,SPY
2009-12-07,83.01129787887629,83.47533716890368,82.69694186692391,82.95890045166016,127973800,SPY
2009-12-08,82.36011303591386,82.90648281177386,81.78379861942541,82.03827667236328,169863700,SPY
2009-12-09,82.01584454167418,82.46491718957051,81.59670512140487,82.34516143798828,155063400,SPY
2009-12-10,82.85408675142445,83.16844264854359,82.66697272921232,82.8091812133789,138014600,SPY
2009-12-11,83.16095733642578,83.34807136054513,82.78672928818708,83.16095733642578,124854000,SPY
2009-12-14,83.72982025146484,83.82711752861364,83.17595839925696,83.72982025146484,107141500,SPY
2009-12-15,83.42293733811532,83.76722654603529,83.07864813019536,83.34060668945312,120408800,SPY
2009-12-16,83.67739171209979,83.92437787776434,83.28070519457383,83.46781921386719,155358200,SPY
2009-12-17,82.8690794873353,83.02625461948458,82.39006792927992,82.46491241455078,183390100,SPY
2009-12-18,82.92391579680813,82.99916895412892,82.23163038113185,82.93144226074219,174591200,SPY
2009-12-21,83.3452915840905,84.05262401622868,83.3452915840905,83.77420806884766,118039600,SPY
2009-12-22,83.9548406049974,84.2558360736608,83.84949305211687,84.07524108886719,91707500,SPY
2009-12-23,84.27843317652014,84.36120709695666,83.9021901712678,84.24080657958984,111783100,SPY
2009-12-24,84.42136587759285,84.7298820049925,84.27839176871919,84.63958740234375,39677500,SPY
2009-12-28,84.95563044599717,85.02335139834433,84.51918739417144,84.82018280029297,87508500,SPY
2009-12-29,85.03845127327061,85.05349846842934,84.69230837448966,84.6998291015625,80572500,SPY
2009-12-30,84.45148479024475,84.76752745188318,84.4063317378599,84.6697006225586,73138400,SPY
2009-12-31,84.85781924557944,84.88039864152465,83.8193909315254,83.85701751708984,90637900,SPY
2010-01-04,84.5568121781178,85.32434499347764,83.9096740780453,85.2791976928711,118944600,SPY
2010-01-05,85.22653543105451,85.5425780599743,84.91801352591102,85.50495147705078,111579900,SPY
2010-01-06,85.42218851450558,85.77585777158974,85.35446754579309,85.5651626586914,116074400,SPY
2010-01-07,85.40713642685375,86.03170100499848,85.16634120577531,85.92635345458984,131091100,SPY
2010-01-08,85.70059738838685,86.24991448488359,85.5275288893746,86.21228790283203,126402800,SPY
2010-01-11,86.59603326821822,86.63365409885208,85.9639424588763,86.3326644897461,106375700,SPY
2010-01-12,85.76079558381207,85.94139054314203,85.19643131252192,85.52752685546875,163333500,SPY
2010-01-13,85.7457538613096,86.49071893030164,85.30931646430706,86.24992370605469,161822000,SPY
2010-01-14,86.15208165733779,86.6411984848317,86.09940789074675,86.4831771850586,115718800,SPY
2010-01-15,86.33267104912512,86.41543917921167,85.18136331688645,85.51245880126953,212283100,SPY
2010-01-19,85.49744839842181,86.63369795227943,85.4748689994014,86.58102416992188,139172700,SPY
2010-01-20,85.9940609914733,86.12198217685024,85.01583307028437,85.70059204101562,216490200,SPY
2010-01-21,85.72321631153345,85.98658530194805,83.9473486318615,84.05269622802734,344859600,SPY
2010-01-22,83.67640764484864,84.08275061226156,82.08866235664657,82.17896270751953,345942400,SPY
2010-01-25,82.9314679379467,83.08196855817636,82.32948268006305,82.60037231445312,186937500,SPY
2010-01-26,82.2767850786027,83.1270976082796,82.05104280937788,82.25421142578125,211168800,SPY
2010-01-27,82.14889481696267,82.83365982910442,81.51680933592031,82.64553833007812,271863600,SPY
2010-01-28,82.91639359729268,82.96154089807327,81.20072727551315,81.6973648071289,316104000,SPY
2010-01-29,82.0510431928688,82.62293394472994,80.68151941886666,80.80944061279297,310677600,SPY
2010-02-01,81.38131170556035,82.07359701946825,80.89219495992643,82.06607055664062,187865000,SPY
2010-02-02,82.21660671760176,83.21740854879928,81.93065841639262,83.05938720703125,216327900,SPY
2010-02-03,82.68315918527585,83.13465537574902,82.40474304096496,82.64553833007812,172730700,SPY
2010-02-04,82.00590382674045,82.04352467159097,80.07953630264946,80.09458923339844,356715700,SPY
2010-02-05,80.18486342459823,80.42565858613419,78.69494515665995,80.26011657714844,493585800,SPY
2010-02-08,80.32032153185341,80.76429107753295,79.62050960538348,79.68070983886719,224166900,SPY
2010-02-09,80.6137842326315,81.38132279740921,79.96664612546982,80.68151092529297,337820500,SPY
2010-02-10,80.5535986528889,80.96746235443925,79.84626023869787,80.52349853515625,240511500,SPY
2010-02-11,80.41815171946156,81.45657995606378,79.95160850191017,81.36627960205078,223591600,SPY
2010-02-12,80.50842609676671,81.34368550316134,80.14723625352036,81.29853820800781,304622100,SPY
2010-02-16,81.91560387564233,82.66056320314178,81.13301796209291,82.57778930664062,159317500,SPY
2010-02-17,82.9765987877252,83.08195207148557,82.57778227002771,82.96907806396484,168845100,SPY
2010-02-18,82.8336264152981,83.63125941229276,82.8035262986743,83.45819091796875,193708600,SPY
2010-02-19,83.23997367860622,83.95483282706958,83.044325780949,83.63126373291016,222684900,SPY
2010-02-22,83.93977019150634,83.96234384073374,83.39797964601095,83.64630126953125,132346900,SPY
2010-02-23,83.42056731892998,83.67640970786235,82.41223346952438,82.63045501708984,207497000,SPY
2010-02-24,82.87875153094002,83.52588951257036,82.66805651199222,83.39044189453125,176350700,SPY
2010-02-25,82.20153315069358,83.33778812218999,81.97579089383996,83.277587890625,259634700,SPY
2010-02-26,83.35284251339857,83.61621711400521,82.85620491259034,83.33026885986328,173589300,SPY
2010-03-01,83.67640833017174,84.27839919223469,83.65383467752119,84.19562530517578,147709700,SPY
2010-03-02,84.55681333539316,84.83522934762362,84.27839158215286,84.42888641357422,160992400,SPY
2010-03-03,84.64710349187406,85.00829910572776,84.29343434149906,84.50413513183594,150785000,SPY
2010-03-04,84.61701276054208,84.8803873424114,84.30097015151108,84.7599868774414,135770400,SPY
2010-03-05,85.30930362090304,86.03920990816181,85.1061292723075,85.97148895263672,176118800,SPY
2010-03-08,85.97901339555534,86.17465553425725,85.8360392825724,85.98653411865234,114631200,SPY
2010-03-09,85.73068489215099,86.5283177933959,85.68553759314001,86.12950134277344,154556700,SPY
2010-03-10,86.16715523682402,86.74656680819052,86.09190780094687,86.51329803466797,186088800,SPY
2010-03-11,86.31007138590554,86.89701480880727,86.04670264928751,86.87443542480469,160791100,SPY
2010-03-12,87.2506972079368,87.26575013389878,86.64118574968658,86.8819808959961,162074800,SPY
2010-03-15,86.73148780946899,86.96475649744247,86.23484458099857,86.90455627441406,146816800,SPY
2010-03-16,87.14536678170533,87.6796309379561,86.90457158816965,87.59686279296875,168673000,SPY
2010-03-17,87.86021601366907,88.40200653802411,87.60436793671954,88.11605834960938,177468100,SPY
2010-03-18,88.12357371655821,88.24396840625013,87.71723087445702,88.0708999633789,196509100,SPY
2010-03-19,87.62512969970703,88.62250094438282,87.28511323798571,87.62512969970703,226641100,SPY
2010-03-22,87.12646522922762,88.25229052226477,87.07357453365667,88.09361267089844,184477800,SPY
2010-03-23,88.22202669356724,88.78871493277245,87.9349009629934,88.7131576538086,182941600,SPY
2010-03-24,88.38072326944503,88.7282914609873,87.33046123542641,88.2824935913086,196072600,SPY
2010-03-25,88.87938545407653,89.28740169684929,88.0331346672748,88.138916015625,223396300,SPY
2010-03-26,88.30516451305289,88.72073253831022,87.73847612571367,88.08604431152344,205808500,SPY
2010-03-29,88.53182567309217,88.80383652720089,88.16914837738167,88.6451644897461,134513500,SPY
2010-03-30,88.7509225033102,89.03049074223296,88.33535463775765,88.7055892944336,145772500,SPY
2010-03-31,88.36560744513125,88.79629039161283,88.10871147496614,88.40338897705078,161078700,SPY
2010-04-01,89.00782775878906,89.34783836849611,88.4789153202276,89.00782775878906,161215200,SPY
2010-04-05,89.34789601590275,89.79368824801789,89.09855166675999,89.73324584960938,105847600,SPY
2010-04-06,89.47632916230604,90.1034657793394,89.37810523715088,89.94479370117188,110384200,SPY
2010-04-07,89.76343587372686,90.18656132531775,89.01540311011192,89.43097686767578,184576300,SPY
2010-04-08,89.12119695058607,89.89189643348915,88.85674350631648,89.74077606201172,158704000,SPY
2010-04-09,89.92962891562527,90.36786913498568,89.76340523399026,90.33009338378906,133006500,SPY
2010-04-12,90.4434697734153,90.7079289818605,90.3376883958983,90.47369384765624,110279000,SPY
2010-04-13,90.3829997352029,90.70034377065647,89.91453537478262,90.54167175292967,125043600,SPY
2010-04-14,90.87414044755728,91.56928253173828,90.73058332015252,91.56928253173828,161609000,SPY
2010-04-15,91.4181740114255,91.85641443835736,91.38794993736268,91.64485168457033,144615300,SPY
2010-04-16,91.31993827419242,91.64483982249816,89.72565460281447,90.18656158447266,366786700,SPY
2010-04-19,89.92210906611271,90.6172453925017,89.51409276201865,90.52657318115234,217947800,SPY
2010-04-20,91.0932504618812,91.41060028071328,90.57190116277032,91.33503723144533,157708000,SPY
2010-04-21,91.387922366106,91.59949082071668,90.6625621013938,91.16880798339844,192910100,SPY
2010-04-22,90.5265774882505,91.5541728738263,90.00522810097986,91.44083404541016,115360300,SPY
2010-04-23,91.38038781401823,92.07552414417616,91.14615270792544,92.0377426147461,177335500,SPY
2010-04-26,92.06797016746155,92.27198121065662,91.59951146686244,91.69017791748048,143457300,SPY
2010-04-27,91.16125363056766,91.68260291582304,89.34785002470474,89.52163696289062,355853300,SPY
2010-04-28,89.95234451981071,90.42836071916646,89.3629837184358,90.2016830444336,300674100,SPY
2010-04-29,90.74568527226472,91.50882713024262,90.72301866261265,91.31993103027344,193775000,SPY
2010-04-30,91.33503255207006,91.43326220522528,89.74830659780781,89.7709732055664,270000900,SPY
2010-05-03,90.20167531512357,91.18393746859309,90.06566987486859,90.9345932006836,182747900,SPY
2010-05-04,89.92212031364413,89.93722946843288,88.34294558186757,88.79629516601562,360353400,SPY
2010-05-05,88.07090334228779,89.00783201610197,87.62511137647594,88.2673568725586,328973200,SPY
2010-05-06,87.84425658557112,88.40338750784287,79.33637340447437,85.3357162475586,647356600,SPY
2010-05-07,85.10902672795697,85.96283502842564,82.66849233346218,84.06632232666016,637558800,SPY
2010-05-10,87.50423284877343,88.13892678104835,86.82421145907779,87.76869201660156,396159600,SPY
2010-05-11,86.94514024564666,88.67543008045352,86.82424967868712,87.5193862915039,317849800,SPY
2010-05-12,87.86692551821798,88.87185432472187,87.71580515371413,88.74340057373047,235607100,SPY
2010-05-13,88.50158627602994,88.91715994356714,87.56466336562418,87.64022064208984,234452500,SPY
2010-05-14,86.98288398344728,87.14155602623315,85.28281897047482,86.05351257324219,345601400,SPY
2010-05-17,86.28775019563646,86.52953701234001,84.45167957469451,86.0988540649414,325739800,SPY
2010-05-18,86.8015502974294,87.0584520398844,84.64813550100227,84.92770385742188,360556800,SPY
2010-05-19,84.45167400863346,85.2072584816144,83.38630289934939,84.44412231445312,394742700,SPY
2010-05-20,82.64582685020446,83.03117654212741,81.20266351716282,81.25555419921875,530418300,SPY
2010-05-21,80.0239651602928,82.64583879503674,79.60839133789601,82.44183349609375,500909400,SPY
2010-05-24,81.99602426241255,82.65338482750491,81.3084453913718,81.38400268554688,269823000,SPY
2010-05-25,79.41948408801169,81.50489883892405,78.867904888568,81.46711730957031,396505200,SPY
2010-05-26,81.96581764297616,82.7138447618699,80.7342110901798,80.97599792480469,349719300,SPY
2010-05-27,82.50226268786882,83.7187540360958,82.19247031605815,83.68852996826172,300870500,SPY
2010-05-28,83.59786488214536,83.65831302295996,82.24536799584139,82.63827514648438,297933500,SPY
2010-06-01,81.86756478850995,83.07649861948653,81.1270953390717,81.24798583984375,277909400,SPY
2010-06-02,81.66356722125546,83.3711838959587,81.23288432334864,83.36363220214844,240243700,SPY
2010-06-03,83.60541598670345,83.91520259669284,82.796940899873,83.65074920654297,226618300,SPY
2010-06-04,82.06402172419902,82.60804341175253,80.43951411960215,80.7115249633789,398475600,SPY
2010-06-07,80.99865275386566,81.30844515312333,79.64616162753452,79.70660400390625,264609100,SPY
2010-06-08,79.76705874093977,80.71909686450654,79.07192235564132,80.5604248046875,357774300,SPY
2010-06-09,81.02885633643174,81.81466467709465,79.78969858202308,80.12971496582031,268023300,SPY
2010-06-10,81.49734878143678,82.57027744255929,80.12218515199245,82.47205352783203,317890600,SPY
2010-06-11,81.74670098938017,82.92541113901338,81.69381029714415,82.87252044677734,214128200,SPY
2010-06-14,83.50719286376192,83.96054815626641,82.66094194901113,82.74405670166016,207196100,SPY
2010-06-15,83.3258591093285,84.70102269137975,83.18229620727652,84.6254653930664,238268700,SPY
2010-06-16,84.18723660596196,84.94282122263292,84.02100706794984,84.59525299072266,216374000,SPY
2010-06-17,84.83705123579979,84.87483277757075,83.90768526063479,84.73126983642578,263185800,SPY
2010-06-18,84.8990139929731,85.12676428488068,84.54979224505254,84.8230972290039,174006600,SPY
2010-06-21,85.87835010933951,85.93908004118258,84.10946124667757,84.58015441894531,213140700,SPY
2010-06-22,84.58016619978174,84.95216242447319,83.06180764274764,83.18327331542969,239355400,SPY
2010-06-23,83.23639315973705,83.53247253505214,82.35574844630864,82.92513275146484,254639900,SPY
2010-06-24,82.51519390369536,82.62147853451472,81.33846375838081,81.55103302001953,268523600,SPY
2010-06-25,81.79398790641966,82.31023013623887,81.0575829529341,81.89268493652344,238726500,SPY
2010-06-28,82.01411867036072,82.23428130823285,81.33844972299455,81.63452911376953,169218600,SPY
2010-06-29,80.48817963419542,81.61936086025679,78.61301179635943,79.11406707763672,373649500,SPY
2010-06-30,78.89391866401787,79.62273016346371,78.10437142493183,78.36249542236328,284101700,SPY
2010-07-01,78.30937761802227,78.56749590419545,76.77583156836491,78.01329803466797,382924800,SPY
2010-07-02,78.27898312388704,78.51432686856714,77.14780751587398,77.58812713623047,233385200,SPY
2010-07-06,78.6813367120313,79.23554011097055,77.34517961525235,78.09677124023438,256935300,SPY
2010-07-07,78.29413937465435,80.65518686546146,78.21062920935299,80.5564956665039,253769400,SPY
2010-07-08,81.23220434530883,81.44477367293763,80.40470149245678,81.35367584228516,210842100,SPY
2010-07-09,81.33088588140374,81.96859958022507,81.17905232039247,81.96100616455078,144999900,SPY
2010-07-12,81.68768994368898,82.17356422293747,81.3460615821193,82.0141372680664,131283600,SPY
2010-07-13,82.8644343081966,83.5780590197045,82.69741391015882,83.25161743164062,213025900,SPY
2010-07-14,82.98590216436921,83.5704735727286,82.6442737355416,83.24402618408203,184426800,SPY
2010-07-15,83.21366522298587,83.55529368018755,82.1204448926126,83.26680755615234,232337900,SPY
2010-07-16,82.81886004091885,82.90996363434935,80.81462732207088,80.97406005859375,282693400,SPY
2010-07-19,81.27016061841151,81.71048028756535,80.64004029893074,81.45236206054688,186709000,SPY
2010-07-20,80.37432291327531,82.41651150349564,80.33636162750628,82.35578155517578,258162400,SPY
2010-07-21,82.7809081832784,82.80368263461492,80.95128336486893,81.28532409667969,264527000,SPY
2010-07-22,82.2494790977599,83.46417055996896,82.24189147537777,83.09976196289062,274781300,SPY
2010-07-23,82.93273221248472,83.94244191455306,82.69738851955056,83.82097625732422,222020800,SPY
2010-07-26,83.96521941561913,84.77754093813328,83.72987571412965,84.69403076171875,184445700,SPY
2010-07-27,85.15715758418202,85.24826120340317,84.35242922000694,84.68647003173828,204855600,SPY
2010-07-28,84.51182006348354,84.76994397816955,83.85892555184354,84.13982391357422,163056200,SPY
2010-07-29,84.66367624740661,84.89143236300758,83.06181319144002,83.72988891601562,220149100,SPY
2010-07-30,82.87959516734017,84.16260991978898,82.7353550522212,83.71469116210938,220070600,SPY
2010-08-02,85.02047789945819,85.74170162245173,84.67884957261967,85.60504913330078,188263200,SPY
2010-08-03,85.39251769784667,85.61267466867972,84.91423087797007,85.19512939453125,146657300,SPY
2010-08-04,85.43045506752529,85.87078049989448,85.14956240266278,85.76449584960938,158171700,SPY
2010-08-05,85.21789436144806,85.7189555851078,85.08883524338285,85.67340087890625,140473800,SPY
2010-08-06,84.83069761606596,85.4608178567771,84.20817079051771,85.32416534423828,239728300,SPY
2010-08-09,85.72650552001016,85.92389371455678,85.27099920281395,85.77964782714844,120800400,SPY
2010-08-10,85.05085487438073,85.77207867463939,84.5497995552007,85.31656646728516,242916300,SPY
2010-08-11,84.00320064927764,84.03356851992257,82.84165710948506,82.97830963134766,273406900,SPY
2010-08-12,81.72568043475924,82.76575272047612,81.68771914009322,82.46967315673828,239542600,SPY
2010-08-13,82.21151879314853,82.7201674827038,82.12800861521225,82.22669982910156,158698500,SPY
2010-08-16,81.66489291697843,82.45443985051985,81.36881354090998,82.18872833251953,147895300,SPY
2010-08-17,82.89479632902875,83.80580924592444,82.65944678836892,83.1984634399414,172270300,SPY
2010-08-18,83.1605088075787,83.79821669758826,82.68222789007152,83.35030364990234,182922100,SPY
2010-08-19,82.91757964906652,83.12255555005741,81.5586477517374,81.90027618408203,265847600,SPY
2010-08-20,81.65730356043268,81.94579533037125,81.04237033221958,81.63452911376953,209714200,SPY
2010-08-23,82.02175460819458,82.4241188200583,81.28534955987949,81.32331085205078,163490300,SPY
2010-08-24,80.43504195505712,80.76908268987779,79.69104950832879,80.1161880493164,280677800,SPY
2010-08-25,79.67583778074273,80.7310961809843,79.17478262716844,80.42742919921875,272234800,SPY
2010-08-26,80.80704928222588,80.91333392445924,79.62272559550206,79.88844299316406,224439500,SPY
2010-08-27,80.38951054285268,81.20942572921878,79.19000563599256,81.12591552734375,272649000,SPY
2010-08-30,80.91334168269218,81.16387227429762,79.94159297933929,79.94918060302734,167238600,SPY
2010-08-31,79.65310110097698,80.4578352020054,79.32665372793694,79.94918060302734,273933100,SPY
2010-09-01,81.02720689382254,82.45446185139132,80.9740645760428,82.34058380126953,256828100,SPY
2010-09-02,82.53798392866206,83.12254950847219,82.36337012103724,83.10736846923828,156112200,SPY
2010-09-03,83.91965226240849,84.2612805155554,83.47173361433603,84.18536376953125,212197300,SPY
2010-09-07,83.79063848688011,83.89692314715461,83.16811156580964,83.23643493652344,141973700,SPY
2010-09-08,83.40342539043054,84.15501115876167,83.36546411450294,83.82097625732422,149924400,SPY
2010-09-09,84.76239451575273,84.78516897460631,83.98044053735292,84.20819091796875,147017900,SPY
2010-09-10,84.35997298832932,84.73196907841408,84.17017823737723,84.6332778930664,127819000,SPY
2010-09-13,85.46842237347875,85.74931505812589,85.1267881517173,85.57470703125,178503500,SPY
2010-09-14,85.40769783886651,86.00745036762906,85.08884382370066,85.52157592773438,209823600,SPY
2010-09-15,85.27100650698559,85.94667552365334,85.01288836222602,85.84798431396484,168608400,SPY
2010-09-16,85.58229628323326,85.87837578577255,85.29380440439456,85.82523345947266,199962900,SPY
2010-09-17,86.27707092168866,86.36102819684672,85.62068085577347,85.85728454589844,195836900,SPY
2010-09-20,86.15492864026261,87.36085483018266,85.88016050020269,87.1700439453125,214555200,SPY
2010-09-21,87.23875985312104,87.65090633915311,86.63579661328431,86.99452209472656,268389100,SPY
2010-09-22,86.85711389772945,87.34558927901647,86.32283994607523,86.56707763671875,191322400,SPY
2010-09-23,85.85728750188679,86.75791535660935,85.62068380361578,85.86492156982422,202354300,SPY
2010-09-24,86.81898758093773,87.6967191694506,86.74266436086887,87.63565826416016,209671800,SPY
2010-09-27,87.66614461300209,87.76536416686658,87.13187651821568,87.21582794189453,128761800,SPY
2010-09-28,87.33034538030223,87.80355858483136,86.38392479433143,87.52115631103516,209207500,SPY
2010-09-29,87.29978955397105,87.70431350092048,87.02502142774561,87.36848449707031,179665800,SPY
2010-09-30,87.81118209650509,88.37598075311406,86.69684127066577,87.10899353027344,287106700,SPY
2010-10-01,87.76537989784042,87.86460529257545,86.95634354555716,87.47534942626953,174638700,SPY
2010-10-04,87.29217523963518,87.6585289176661,86.38391346507706,86.81896209716797,166153200,SPY
2010-10-05,87.62036728964283,88.78049499525324,87.52114189522936,88.56678771972656,229634100,SPY
2010-10-06,88.5515395158299,88.78814904391592,88.20044808086597,88.55917358398438,148626600,SPY
2010-10-07,88.91788776040765,88.9407841388666,87.91804041378579,88.45230865478516,164860000,SPY
2010-10-08,88.57442989715553,89.1926554041254,88.23860082024,88.94841766357422,177760100,SPY
2010-10-11,89.08578307477723,89.27659395154016,88.72705769476916,89.03235626220703,103098300,SPY
2010-10-12,88.74235481442757,89.56665952294071,88.26914738120153,89.30715942382812,182210000,SPY
2010-10-13,89.80323172285746,90.48251796231165,89.58951865451682,90.00167083740234,194347200,SPY
2010-10-14,89.91773072613695,90.07038294690446,89.08579795952961,89.65059661865234,217764300,SPY
2010-10-15,90.2764304432296,90.3298572495034,89.11630301139077,89.83374786376953,243705000,SPY
2010-10-18,89.86428368335136,90.57410033670834,89.53608876141027,90.27643585205078,141204800,SPY
2010-10-19,89.444520928867,89.94825868576864,88.55152147553198,89.09342956542969,280604700,SPY
2010-10-20,89.25370709458123,90.39857247722864,89.20028027631447,89.9635238647461,200051800,SPY
2010-10-21,90.3680510963675,90.89468526549354,89.45978927167235,90.16197204589844,221585500,SPY
2010-10-22,90.29934931767932,90.4672638429818,90.06274566280037,90.3298797607422,108212400,SPY
2010-10-25,90.93284443710678,91.40605757790206,90.5283262501288,90.59701538085938,151145700,SPY
2010-10-26,90.13907625702772,90.70387494232976,89.9635334738669,90.61228942871094,158982900,SPY
2010-10-27,89.97879543675948,90.45200860661068,89.49795402286094,90.352783203125,190024000,SPY
2010-10-28,90.8717950761552,90.90995959123744,89.93300856524107,90.36805725097656,168576000,SPY
2010-10-29,90.27644897942106,90.61227801528833,90.11616852768978,90.43672943115234,144305500,SPY
2010-11-01,90.87940684345752,91.39841267654845,89.94824880558097,90.46725463867188,174074800,SPY
2010-11-02,91.14655076115572,91.39842255069424,90.9023130382026,91.1847152709961,158345900,SPY
2010-11-03,91.34500556109684,91.60450562206093,90.40621325500751,91.55107879638672,226702800,SPY
2010-11-04,92.56619706201116,93.35997122642688,91.56634965617296,93.31417846679688,215039400,SPY
2010-11-05,93.37520118801991,93.81788378803058,93.2530852636188,93.6652374267578,180654100,SPY
2010-11-08,93.37525072112544,93.64239072969168,93.06995783663008,93.48973846435548,156107100,SPY
2010-11-09,93.74159366245674,93.8408132499622,92.44408166485452,92.8180694580078,186621600,SPY
2010-11-10,92.79516298918128,93.23784569716094,92.09298023912952,93.19204711914062,221387400,SPY
2010-11-11,92.39063908826476,92.97833409161233,92.10823686307432,92.84095001220705,158017600,SPY
2010-11-12,92.21510314156669,92.61962136885698,91.32210941455745,91.74188995361328,239068800,SPY
2010-11-15,92.03190786013305,92.39063325722256,91.57396289871316,91.61212158203124,163940800,SPY
2010-11-16,91.04731563817806,91.19996200529624,89.749798225331,90.18485260009766,299566200,SPY
2010-11-17,90.22302541838542,90.60464721906706,89.95589132252557,90.23065948486328,172308900,SPY
2010-11-18,91.10077834482574,91.88691850910476,91.09314427653614,91.55872344970705,197723700,SPY
2010-11-19,91.51293565527136,91.84875897810586,91.01682600509136,91.81060028076172,156852900,SPY
2010-11-22,91.35260832514598,91.77238871928851,90.6504199415026,91.7342300415039,181361000,SPY
2010-11-23,90.650457248483,90.84126818518976,90.05512805765198,90.40621948242188,222309000,SPY
2010-11-24,90.97864625741654,91.7647921558925,90.963383945651,91.74188995361328,140046100,SPY
2010-11-26,90.9481156515488,91.4442193629744,90.67334747314452,90.67334747314452,76007800,SPY
2010-11-29,90.44434614246914,91.192327263442,89.86427950720969,90.94808959960938,223642300,SPY
2010-11-30,90.04747940112767,90.9557352942716,89.9177235680331,90.43672943115234,233930700,SPY
2010-12-01,91.741891317852,92.53566547247082,91.73426307339945,92.36012268066406,221037200,SPY
2010-12-02,92.5051474374756,93.6118544557652,92.45172060370216,93.54315948486328,191213600,SPY
2010-12-03,93.22257309675192,93.90185943678934,93.19967672038226,93.79500579833984,151288900,SPY
2010-12-06,93.59656012815576,93.90949279775438,93.49734055693708,93.69578552246094,103050500,SPY
2010-12-07,94.59640734840228,94.64983416392124,93.6957797274498,93.74920654296876,206581000,SPY
2010-12-08,93.86371226988228,94.16900508972674,93.42866359620793,94.09268188476562,138019200,SPY
2010-12-09,94.61931825192956,94.65747694139596,93.99345867842736,94.45903778076172,123705100,SPY
2010-12-10,94.74909238703218,95.10018386413012,94.43616543219883,95.00859832763672,117571700,SPY
2010-12-13,95.4436270898057,95.55810898642648,95.03910303709206,95.06963348388672,133812700,SPY
2010-12-14,95.21461006125423,95.5809694396793,94.86351881110116,95.15354919433594,147249600,SPY
2010-12-15,94.97803459724076,95.35202232742895,94.55824829176365,94.7185287475586,160823100,SPY
2010-12-16,94.77960614615048,95.336776628398,94.45141111098276,95.26808166503906,185035200,SPY
2010-12-17,95.20134243513532,95.49289827099284,95.00185378233174,95.3701400756836,141075300,SPY
2010-12-20,95.63100229071502,95.83049093807706,95.12461523659525,95.60031127929688,119085500,SPY
2010-12-21,95.89951671671614,96.26780290552384,95.807449559797,96.2064208984375,94965500,SPY
2010-12-22,96.27549485173536,96.53635964933252,96.22178704907056,96.50566864013672,78878100,SPY
2010-12-23,96.39822182201226,96.50563739256177,96.12968289563854,96.3675308227539,70053700,SPY
2010-12-27,96.00691430091456,96.49795855811354,95.93786394617216,96.40589141845705,58126000,SPY
2010-12-28,96.59773703592938,96.63609640530125,96.29083281239863,96.54402923583984,55309100,SPY
2010-12-29,96.65909942665309,96.82789115429954,96.59771742366708,96.6130599975586,58033100,SPY
2010-12-30,96.52103779328822,96.774228429515,96.31387490016944,96.45965576171876,76616900,SPY
2010-12-31,96.3138455189746,96.5747161467081,96.16039634057438,96.4826431274414,91218900,SPY
2011-01-03,97.21921663398864,97.90207547773836,96.44428476442468,97.48008728027344,138725200,SPY
2011-01-04,97.6949306431297,97.72562165555338,96.82025727704676,97.4263916015625,137409700,SPY
2011-01-05,97.1194633759689,97.99413652630872,97.02739036140817,97.93275451660156,133975300,SPY
2011-01-06,97.97114646923006,98.0785620886725,97.44941095177585,97.740966796875,122519000,SPY
2011-01-07,97.87137244156828,98.03249582665904,96.78954232632717,97.54912567138672,156034600,SPY
2011-01-10,97.11948733103766,97.56449823061308,96.82792563986864,97.4263916015625,122401700,SPY
2011-01-11,97.77928828800928,98.00946200369036,97.40332793442388,97.77161407470705,110287000,SPY
2011-01-12,98.37012532520612,98.76142257912936,97.79467613532302,98.6540069580078,107929200,SPY
2011-01-13,98.6923380749308,98.7383716527247,98.24732731055526,98.49284362792967,129048400,SPY
2011-01-14,98.35474927296826,99.22942243003806,98.2856989017994,99.20640563964844,117677900,SPY
2011-01-18,99.1143219069415,99.4672655212984,98.99923796064076,99.3751983642578,114401300,SPY
2011-01-19,99.29081667908676,99.39055221392836,98.13993018805856,98.40079498291016,151958400,SPY
2011-01-20,98.1782745826414,98.515863921323,97.54144941652376,98.27034759521484,175745700,SPY
2011-01-21,98.88415245401916,99.10665198249664,98.385428043937,98.49284362792967,151462900,SPY
2011-01-24,98.43147475145622,99.16804721667172,98.40845795948908,99.05296325683594,113715500,SPY
2011-01-25,98.79208812716878,99.19106537245548,98.29337535112718,99.1066665649414,167552200,SPY
2011-01-26,99.35217941880344,99.78184175222913,99.152684972984,99.4902801513672,141281500,SPY
2011-01-27,99.51328286427628,99.90459163269853,99.33681693959856,99.7357940673828,123302700,SPY
